x,y,T_max,T_final
0.062000,-0.023000,582.616451,582.549304
0.063000,-0.023000,582.652136,582.652136
0.064000,-0.023000,582.489964,582.489964
0.065000,-0.023000,582.044164,582.044164
0.066000,-0.023000,581.293683,581.293683
0.067000,-0.023000,580.214770,580.214770
0.068000,-0.023000,578.780686,578.780686
0.069000,-0.023000,576.961383,576.961383
0.070000,-0.023000,574.723155,574.723155
0.071000,-0.023000,572.028256,572.028256
0.072000,-0.023000,568.834490,568.834490
0.073000,-0.023000,565.094752,565.094752
0.074000,-0.023000,560.756544,560.756544
0.075000,-0.023000,555.761438,555.761438
0.076000,-0.023000,550.807637,550.807637
0.077000,-0.023000,545.921890,545.921890
0.078000,-0.023000,541.127147,541.127147
0.079000,-0.023000,536.442599,536.442599
0.080000,-0.023000,531.883769,531.883769
0.081000,-0.023000,527.462671,527.462671
0.082000,-0.023000,523.188000,523.188000
0.083000,-0.023000,519.065375,519.065375
0.084000,-0.023000,515.097602,515.097602
0.085000,-0.023000,511.284966,511.284966
0.086000,-0.023000,507.625527,507.625527
0.087000,-0.023000,504.115431,504.115431
0.088000,-0.023000,500.749209,500.749209
0.089000,-0.023000,497.520080,497.520080
0.090000,-0.023000,494.420224,494.420224
0.091000,-0.023000,491.441054,491.441054
0.092000,-0.023000,488.573454,488.573454
0.093000,-0.023000,485.808000,485.808000
0.094000,-0.023000,483.135152,483.135152
0.095000,-0.023000,480.545423,480.545423
0.096000,-0.023000,478.029521,478.029521
0.097000,-0.023000,475.578462,475.578462
0.098000,-0.023000,473.183667,473.183667
0.099000,-0.023000,470.837031,470.837031
0.100000,-0.023000,468.530974,468.530974
0.101000,-0.023000,466.258471,466.258471
0.102000,-0.023000,464.013072,464.013072
0.103000,-0.023000,461.788903,461.788903
0.104000,-0.023000,459.580659,459.580659
0.105000,-0.023000,457.383586,457.383586
0.106000,-0.023000,455.193458,455.193458
0.107000,-0.023000,453.006541,453.006541
0.108000,-0.023000,450.819565,450.819565
0.109000,-0.023000,448.629679,448.629679
0.110000,-0.023000,446.434412,446.434412
0.111000,-0.023000,444.231628,444.231628
0.112000,-0.023000,442.019476,442.019476
0.113000,-0.023000,439.796341,439.796341
0.114000,-0.023000,437.560786,437.560786
0.115000,-0.023000,435.311489,435.311489
0.116000,-0.023000,433.047171,433.047171
0.117000,-0.023000,430.766513,430.766513
0.118000,-0.023000,428.468059,428.468059
0.119000,-0.023000,426.150107,426.150107
0.120000,-0.023000,423.810571,423.810571
0.121000,-0.023000,421.446832,421.446832
0.122000,-0.023000,419.055565,419.055565
0.123000,-0.023000,416.632542,416.632542
0.124000,-0.023000,414.172423,414.172423
0.125000,-0.023000,411.668530,411.668530
0.126000,-0.023000,409.112625,409.112625
0.127000,-0.023000,406.494693,406.494693
0.128000,-0.023000,403.802758,403.802758
0.129000,-0.023000,401.022741,401.022741
0.130000,-0.023000,398.138400,398.138400
0.131000,-0.023000,395.131355,395.131355
0.132000,-0.023000,391.981240,391.981240
0.133000,-0.023000,388.665997,388.665997
0.134000,-0.023000,385.162328,385.162328
0.135000,-0.023000,381.446319,381.446319
0.136000,-0.023000,377.494225,377.494225
0.137000,-0.023000,373.283411,373.283411
0.138000,-0.023000,368.793410,368.793410
0.139000,-0.023000,364.007065,364.007065
0.140000,-0.023000,358.911689,358.911689
0.141000,-0.023000,353.500176,353.500176
0.142000,-0.023000,347.771996,347.771996
0.143000,-0.023000,341.733993,341.733993
0.144000,-0.023000,335.400910,335.400910
0.145000,-0.023000,328.795596,328.795596
0.146000,-0.023000,321.948839,321.948839
0.147000,-0.023000,314.898821,314.898821
0.148000,-0.023000,307.690183,307.690183
0.149000,-0.023000,300.372756,300.372756
0.150000,-0.023000,293.000000,293.000000
0.000000,-0.022000,293.000000,293.000000
0.001000,-0.022000,301.028004,300.312453
0.002000,-0.022000,309.053160,307.620741
0.003000,-0.022000,317.072579,314.920697
0.004000,-0.022000,325.083309,322.208152
0.005000,-0.022000,333.082282,329.478933
0.006000,-0.022000,341.066298,336.728864
0.007000,-0.022000,349.031965,343.953762
0.008000,-0.022000,356.975686,351.149439
0.009000,-0.022000,364.893576,358.311707
0.010000,-0.022000,372.781495,365.436370
0.011000,-0.022000,380.634936,372.519236
0.012000,-0.022000,388.449036,379.556112
0.013000,-0.022000,396.218530,386.542813
0.014000,-0.022000,403.937694,393.475161
0.015000,-0.022000,411.600362,400.348997
0.016000,-0.022000,419.199913,407.160179
0.017000,-0.022000,426.729227,413.904595
0.018000,-0.022000,434.180716,420.578166
0.019000,-0.022000,441.546377,427.176858
0.020000,-0.022000,448.817794,433.696687
0.021000,-0.022000,455.986231,440.133727
0.022000,-0.022000,463.042703,446.484124
0.023000,-0.022000,469.978076,452.744102
0.024000,-0.022000,476.783222,458.909974
0.025000,-0.022000,483.449040,464.978151
0.026000,-0.022000,489.966686,470.945152
0.027000,-0.022000,496.327731,476.807612
0.028000,-0.022000,502.524118,482.562292
0.029000,-0.022000,508.548460,488.206086
0.030000,-0.022000,514.393957,493.736029
0.031000,-0.022000,520.054586,499.149302
0.032000,-0.022000,525.525153,504.443238
0.033000,-0.022000,530.801163,509.615322
0.034000,-0.022000,535.878981,514.663198
0.035000,-0.022000,540.755746,519.584664
0.036000,-0.022000,545.429341,524.377673
0.037000,-0.022000,549.898280,529.040325
0.038000,-0.022000,554.161749,533.570864
0.039000,-0.022000,558.219512,537.967665
0.040000,-0.022000,562.071755,542.229225
0.041000,-0.022000,565.719158,546.354141
0.042000,-0.022000,569.162751,550.341100
0.043000,-0.022000,572.403746,554.188848
0.044000,-0.022000,575.443682,557.896168
0.045000,-0.022000,578.284291,561.461848
0.046000,-0.022000,580.927379,564.884648
0.047000,-0.022000,583.374965,568.163257
0.048000,-0.022000,585.629101,571.296251
0.049000,-0.022000,587.692022,574.282042
0.050000,-0.022000,589.566162,577.118823
0.051000,-0.022000,591.254101,579.804505
0.052000,-0.022000,592.758922,582.336648
0.053000,-0.022000,594.084058,584.712389
0.054000,-0.022000,595.233679,586.928352
0.055000,-0.022000,596.212906,588.980561
0.056000,-0.022000,597.027992,590.864336
0.057000,-0.022000,597.686696,592.574181
0.058000,-0.022000,598.198618,594.103664
0.059000,-0.022000,598.575539,595.445279
0.060000,-0.022000,598.831656,596.590297
0.061000,-0.022000,598.983802,597.528607
0.062000,-0.022000,599.051512,598.248533
0.063000,-0.022000,599.056770,598.736635
0.064000,-0.022000,599.023724,598.977496
0.065000,-0.022000,598.953478,598.953478
0.066000,-0.022000,598.644461,598.644461
0.067000,-0.022000,598.027552,598.027552
0.068000,-0.022000,597.076762,597.076762
0.069000,-0.022000,595.762653,595.762653
0.070000,-0.022000,594.051954,594.051954
0.071000,-0.022000,591.907124,591.907124
0.072000,-0.022000,589.285886,589.285886
0.073000,-0.022000,586.140703,586.140703
0.074000,-0.022000,582.418209,582.418209
0.075000,-0.022000,578.058578,578.058578
0.076000,-0.022000,573.694913,573.694913
0.077000,-0.022000,569.354766,569.354766
0.078000,-0.022000,565.062162,565.062162
0.079000,-0.022000,560.837593,560.837593
0.080000,-0.022000,556.698085,556.698085
0.081000,-0.022000,552.657316,552.657316
0.082000,-0.022000,548.725777,548.725777
0.083000,-0.022000,544.910982,544.910982
0.084000,-0.022000,541.217696,541.217696
0.085000,-0.022000,537.648200,537.648200
0.086000,-0.022000,534.202562,534.202562
0.087000,-0.022000,530.878920,530.878920
0.088000,-0.022000,527.673761,527.673761
0.089000,-0.022000,524.582200,524.582200
0.090000,-0.022000,521.598246,521.598246
0.091000,-0.022000,518.715049,518.715049
0.092000,-0.022000,515.925137,515.925137
0.093000,-0.022000,513.220622,513.220622
0.094000,-0.022000,510.593388,510.593388
0.095000,-0.022000,508.035257,508.035257
0.096000,-0.022000,505.538131,505.538131
0.097000,-0.022000,503.094103,503.094103
0.098000,-0.022000,500.695559,500.695559
0.099000,-0.022000,498.335245,498.335245
0.100000,-0.022000,496.006329,496.006329
0.101000,-0.022000,493.702435,493.702435
0.102000,-0.022000,491.417665,491.417665
0.103000,-0.022000,489.146613,489.146613
0.104000,-0.022000,486.884360,486.884360
0.105000,-0.022000,484.626464,484.626464
0.106000,-0.022000,482.368942,482.368942
0.107000,-0.022000,480.108248,480.108248
0.108000,-0.022000,477.841238,477.841238
0.109000,-0.022000,475.565140,475.565140
0.110000,-0.022000,473.277516,473.277516
0.111000,-0.022000,470.976214,470.976214
0.112000,-0.022000,468.659328,468.659328
0.113000,-0.022000,466.325140,466.325140
0.114000,-0.022000,463.972063,463.972063
0.115000,-0.022000,461.598566,461.598566
0.116000,-0.022000,459.203096,459.203096
0.117000,-0.022000,456.783977,456.783977
0.118000,-0.022000,454.339296,454.339296
0.119000,-0.022000,451.866759,451.866759
0.120000,-0.022000,449.363530,449.363530
0.121000,-0.022000,446.826035,446.826035
0.122000,-0.022000,444.249743,444.249743
0.123000,-0.022000,441.628916,441.628916
0.124000,-0.022000,438.956337,438.956337
0.125000,-0.022000,436.223025,436.223025
0.126000,-0.022000,433.417943,433.417943
0.127000,-0.022000,430.527723,430.527723
0.128000,-0.022000,427.536432,427.536432
0.129000,-0.022000,424.425390,424.425390
0.130000,-0.022000,421.173096,421.173096
0.131000,-0.022000,417.755270,417.755270
0.132000,-0.022000,414.145058,414.145058
0.133000,-0.022000,410.313423,410.313423
0.134000,-0.022000,406.229745,406.229745
0.135000,-0.022000,401.862641,401.862641
0.136000,-0.022000,397.181002,397.181002
0.137000,-0.022000,392.155222,392.155222
0.138000,-0.022000,386.758597,386.758597
0.139000,-0.022000,380.968813,380.968813
0.140000,-0.022000,374.769465,374.769465
0.141000,-0.022000,368.151517,368.151517
0.142000,-0.022000,361.114593,361.114593
0.143000,-0.022000,353.668020,353.668020
0.144000,-0.022000,345.831513,345.831513
0.145000,-0.022000,337.635434,337.635434
0.146000,-0.022000,329.120576,329.120576
0.147000,-0.022000,320.337432,320.337432
0.148000,-0.022000,311.344974,311.344974
0.149000,-0.022000,302.208983,302.208983
0.150000,-0.022000,293.000000,293.000000
0.000000,-0.021000,293.000000,293.000000
0.001000,-0.021000,301.464457,300.573025
0.002000,-0.021000,309.926628,308.141798
0.003000,-0.021000,318.384190,315.702065
0.004000,-0.021000,326.834737,323.249571
0.005000,-0.021000,335.275728,330.780055
0.006000,-0.021000,343.704462,338.289255
0.007000,-0.021000,352.118010,345.772901
0.008000,-0.021000,360.513193,353.226722
0.009000,-0.021000,368.886514,360.646442
0.010000,-0.021000,377.234087,368.027784
0.011000,-0.021000,385.551622,375.366471
0.012000,-0.021000,393.834340,382.658229
0.013000,-0.021000,402.076941,389.898793
0.014000,-0.021000,410.273539,397.083908
0.015000,-0.021000,418.417623,404.209339
0.016000,-0.021000,426.502026,411.270874
0.017000,-0.021000,434.518914,418.264332
0.018000,-0.021000,442.459771,425.185570
0.019000,-0.021000,450.315405,432.030495
0.020000,-0.021000,458.076109,438.795070
0.021000,-0.021000,465.731536,445.475325
0.022000,-0.021000,473.271054,452.067366
0.023000,-0.021000,480.683633,458.567387
0.024000,-0.021000,487.958261,464.971681
0.025000,-0.021000,495.083900,471.276649
0.026000,-0.021000,502.049858,477.478812
0.027000,-0.021000,508.845818,483.574821
0.028000,-0.021000,515.462192,489.561466
0.029000,-0.021000,521.890028,495.435687
0.030000,-0.021000,528.121389,501.194581
0.031000,-0.021000,534.149257,506.835410
0.032000,-0.021000,539.967692,512.355607
0.033000,-0.021000,545.571762,517.752781
0.034000,-0.021000,550.957577,523.024721
0.035000,-0.021000,556.122297,528.169394
0.036000,-0.021000,561.064001,533.184951
0.037000,-0.021000,565.781509,538.069717
0.038000,-0.021000,570.274553,542.822190
0.039000,-0.021000,574.543443,547.441032
0.040000,-0.021000,578.589077,551.925057
0.041000,-0.021000,582.412907,556.273219
0.042000,-0.021000,586.016719,560.484596
0.043000,-0.021000,589.402558,564.558362
0.044000,-0.021000,592.572773,568.493772
0.045000,-0.021000,595.529884,572.290127
0.046000,-0.021000,598.276457,575.946743
0.047000,-0.021000,600.815249,579.462910
0.048000,-0.021000,603.148962,582.837854
0.049000,-0.021000,605.280443,586.070686
0.050000,-0.021000,607.212581,589.160345
0.051000,-0.021000,608.948448,592.105543
0.052000,-0.021000,610.491437,594.904693
0.053000,-0.021000,611.845245,597.555835
0.054000,-0.021000,613.014215,600.056554
0.055000,-0.021000,614.003610,602.403888
0.056000,-0.021000,614.819736,604.594223
0.057000,-0.021000,615.470560,606.623186
0.058000,-0.021000,615.965816,608.485516
0.059000,-0.021000,616.317648,610.174930
0.060000,-0.021000,616.540780,611.683967
0.061000,-0.021000,616.652865,613.003828
0.062000,-0.021000,616.674556,614.124182
0.063000,-0.021000,616.629279,615.032967
0.064000,-0.021000,616.542879,615.716159
0.065000,-0.021000,616.442853,616.157522
0.066000,-0.021000,616.357424,616.338331
0.067000,-0.021000,616.237056,616.237056
0.068000,-0.021000,615.829027,615.829027
0.069000,-0.021000,615.086046,615.086046
0.070000,-0.021000,613.975964,613.975964
0.071000,-0.021000,612.462215,612.462215
0.072000,-0.021000,610.503286,610.503286
0.073000,-0.021000,608.052141,608.052141
0.074000,-0.021000,605.055576,605.055576
0.075000,-0.021000,601.453496,601.453496
0.076000,-0.021000,597.797986,597.797986
0.077000,-0.021000,594.117206,594.117206
0.078000,-0.021000,590.436104,590.436104
0.079000,-0.021000,586.776376,586.776376
0.080000,-0.021000,583.156501,583.156501
0.081000,-0.021000,579.591817,579.591817
0.082000,-0.021000,576.094651,576.094651
0.083000,-0.021000,572.674486,572.674486
0.084000,-0.021000,569.338163,569.338163
0.085000,-0.021000,566.090107,566.090107
0.086000,-0.021000,562.932563,562.932563
0.087000,-0.021000,559.865856,559.865856
0.088000,-0.021000,556.888641,556.888641
0.089000,-0.021000,553.998156,553.998156
0.090000,-0.021000,551.190470,551.190470
0.091000,-0.021000,548.460710,548.460710
0.092000,-0.021000,545.803285,545.803285
0.093000,-0.021000,543.212077,543.212077
0.094000,-0.021000,540.680629,540.680629
0.095000,-0.021000,538.202293,538.202293
0.096000,-0.021000,535.770374,535.770374
0.097000,-0.021000,533.378244,533.378244
0.098000,-0.021000,531.019437,531.019437
0.099000,-0.021000,528.687725,528.687725
0.100000,-0.021000,526.377179,526.377179
0.101000,-0.021000,524.082210,524.082210
0.102000,-0.021000,521.797603,521.797603
0.103000,-0.021000,519.518527,519.518527
0.104000,-0.021000,517.240544,517.240544
0.105000,-0.021000,514.959607,514.959607
0.106000,-0.021000,512.672048,512.672048
0.107000,-0.021000,510.374558,510.374558
0.108000,-0.021000,508.064166,508.064166
0.109000,-0.021000,505.738210,505.738210
0.110000,-0.021000,503.394301,503.394301
0.111000,-0.021000,501.030285,501.030285
0.112000,-0.021000,498.644194,498.644194
0.113000,-0.021000,496.234195,496.234195
0.114000,-0.021000,493.798517,493.798517
0.115000,-0.021000,491.335381,491.335381
0.116000,-0.021000,488.842896,488.842896
0.117000,-0.021000,486.318945,486.318945
0.118000,-0.021000,483.761044,483.761044
0.119000,-0.021000,481.166163,481.166163
0.120000,-0.021000,478.530527,478.530527
0.121000,-0.021000,475.849368,475.849368
0.122000,-0.021000,473.116646,473.116646
0.123000,-0.021000,470.324730,470.324730
0.124000,-0.021000,467.464058,467.464058
0.125000,-0.021000,464.522761,464.522761
0.126000,-0.021000,461.486304,461.486304
0.127000,-0.021000,458.337127,458.337127
0.128000,-0.021000,455.054348,455.054348
0.129000,-0.021000,451.613538,451.613538
0.130000,-0.021000,447.986628,447.986628
0.131000,-0.021000,444.141969,444.141969
0.132000,-0.021000,440.044607,440.044607
0.133000,-0.021000,435.656796,435.656796
0.134000,-0.021000,430.938775,430.938775
0.135000,-0.021000,425.849843,425.849843
0.136000,-0.021000,420.349699,420.349699
0.137000,-0.021000,414.400042,414.400042
0.138000,-0.021000,407.966377,407.966377
0.139000,-0.021000,401.019946,401.019946
0.140000,-0.021000,393.539688,393.539688
0.141000,-0.021000,385.514128,385.514128
0.142000,-0.021000,376.943040,376.943040
0.143000,-0.021000,367.838794,367.838794
0.144000,-0.021000,358.227231,358.227231
0.145000,-0.021000,348.147999,348.147999
0.146000,-0.021000,337.654258,337.654258
0.147000,-0.021000,326.811736,326.811736
0.148000,-0.021000,315.697142,315.697142
0.149000,-0.021000,304.396001,304.396001
0.150000,-0.021000,293.000000,293.000000
0.000000,-0.020000,293.000000,293.000000
0.001000,-0.020000,301.925497,300.828648
0.002000,-0.020000,310.849512,308.652961
0.003000,-0.020000,319.770507,316.468606
0.004000,-0.020000,328.686868,324.271244
0.005000,-0.020000,337.596813,332.056534
0.006000,-0.020000,346.498390,339.820131
0.007000,-0.020000,355.389370,347.557687
0.008000,-0.020000,364.267215,355.264849
0.009000,-0.020000,373.129038,362.937262
0.010000,-0.020000,381.971450,370.570569
0.011000,-0.020000,390.790589,378.160418
0.012000,-0.020000,399.581922,385.702458
0.013000,-0.020000,408.340279,393.192350
0.014000,-0.020000,417.059708,400.625768
0.015000,-0.020000,425.733404,407.998408
0.016000,-0.020000,434.353652,415.305991
0.017000,-0.020000,442.911777,422.544276
0.018000,-0.020000,451.398139,429.709062
0.019000,-0.020000,459.802143,436.796204
0.020000,-0.020000,468.112242,443.801620
0.021000,-0.020000,476.316090,450.721300
0.022000,-0.020000,484.400749,457.551320
0.023000,-0.020000,492.352748,464.287852
0.024000,-0.020000,500.158394,470.927177
0.025000,-0.020000,507.804077,477.465695
0.026000,-0.020000,515.276489,483.899938
0.027000,-0.020000,522.562963,490.226583
0.028000,-0.020000,529.651620,496.442460
0.029000,-0.020000,536.531768,502.544565
0.030000,-0.020000,543.193855,508.530070
0.031000,-0.020000,549.629734,514.396331
0.032000,-0.020000,555.832580,520.140896
0.033000,-0.020000,561.797089,525.761513
0.034000,-0.020000,567.519252,531.256131
0.035000,-0.020000,572.996331,536.622908
0.036000,-0.020000,578.226777,541.860210
0.037000,-0.020000,583.210108,546.966609
0.038000,-0.020000,587.946715,551.940882
0.039000,-0.020000,592.437841,556.782003
0.040000,-0.020000,596.685278,561.489135
0.041000,-0.020000,600.691522,566.061621
0.042000,-0.020000,604.459361,570.498962
0.043000,-0.020000,607.991845,574.800806
0.044000,-0.020000,611.292446,578.966921
0.045000,-0.020000,614.364600,582.997169
0.046000,-0.020000,617.211843,586.891476
0.047000,-0.020000,619.837730,590.649797
0.048000,-0.020000,622.245907,594.272073
0.049000,-0.020000,624.439903,597.758189
0.050000,-0.020000,626.423169,601.107916
0.051000,-0.020000,628.199330,604.320858
0.052000,-0.020000,629.772094,607.396385
0.053000,-0.020000,631.145461,610.333558
0.054000,-0.020000,632.323956,613.131051
0.055000,-0.020000,633.312850,615.787059
0.056000,-0.020000,634.118497,618.299200
0.057000,-0.020000,634.748801,620.664398
0.058000,-0.020000,635.213643,622.878769
0.059000,-0.020000,635.525369,624.937473
0.060000,-0.020000,635.699220,626.834573
0.061000,-0.020000,635.753721,628.562856
0.062000,-0.020000,635.710831,630.113654
0.063000,-0.020000,635.595764,631.476627
0.064000,-0.020000,635.436570,632.639538
0.065000,-0.020000,635.263310,633.587987
0.066000,-0.020000,635.106875,634.305129
0.067000,-0.020000,634.997822,634.771346
0.068000,-0.020000,634.965198,634.963888
0.069000,-0.020000,634.856474,634.856474
0.070000,-0.020000,634.418836,634.418836
0.071000,-0.020000,633.616221,633.616221
0.072000,-0.020000,632.408821,632.408821
0.073000,-0.020000,630.751147,630.751147
0.074000,-0.020000,628.591316,628.591316
0.075000,-0.020000,625.870263,625.870263
0.076000,-0.020000,623.042603,623.042603
0.077000,-0.020000,620.136900,620.136900
0.078000,-0.020000,617.178860,617.178860
0.079000,-0.020000,614.191278,614.191278
0.080000,-0.020000,611.194020,611.194020
0.081000,-0.020000,608.204067,608.204067
0.082000,-0.020000,605.235610,605.235610
0.083000,-0.020000,602.300171,602.300171
0.084000,-0.020000,599.406770,599.406770
0.085000,-0.020000,596.562108,596.562108
0.086000,-0.020000,593.770777,593.770777
0.087000,-0.020000,591.035472,591.035472
0.088000,-0.020000,588.357224,588.357224
0.089000,-0.020000,585.735615,585.735615
0.090000,-0.020000,583.169003,583.169003
0.091000,-0.020000,580.654729,580.654729
0.092000,-0.020000,578.189321,578.189321
0.093000,-0.020000,575.768671,575.768671
0.094000,-0.020000,573.388206,573.388206
0.095000,-0.020000,571.043037,571.043037
0.096000,-0.020000,568.728088,568.728088
0.097000,-0.020000,566.438211,566.438211
0.098000,-0.020000,564.168279,564.168279
0.099000,-0.020000,561.913267,561.913267
0.100000,-0.020000,559.668311,559.668311
0.101000,-0.020000,557.428759,557.428759
0.102000,-0.020000,555.190206,555.190206
0.103000,-0.020000,552.948516,552.948516
0.104000,-0.020000,550.699835,550.699835
0.105000,-0.020000,548.440599,548.440599
0.106000,-0.020000,546.167527,546.167527
0.107000,-0.020000,543.877612,543.877612
0.108000,-0.020000,541.568106,541.568106
0.109000,-0.020000,539.236492,539.236492
0.110000,-0.020000,536.880460,536.880460
0.111000,-0.020000,534.497863,534.497863
0.112000,-0.020000,532.086677,532.086677
0.113000,-0.020000,529.644937,529.644937
0.114000,-0.020000,527.170670,527.170670
0.115000,-0.020000,524.661800,524.661800
0.116000,-0.020000,522.116037,522.116037
0.117000,-0.020000,519.530736,519.530736
0.118000,-0.020000,516.902719,516.902719
0.119000,-0.020000,514.228068,514.228068
0.120000,-0.020000,511.501859,511.501859
0.121000,-0.020000,508.717865,508.717865
0.122000,-0.020000,505.868196,505.868196
0.123000,-0.020000,502.942903,502.942903
0.124000,-0.020000,499.929540,499.929540
0.125000,-0.020000,496.812697,496.812697
0.126000,-0.020000,493.573535,493.573535
0.127000,-0.020000,490.189346,490.189346
0.128000,-0.020000,486.633163,486.633163
0.129000,-0.020000,482.873492,482.873492
0.130000,-0.020000,478.874186,478.874186
0.131000,-0.020000,474.594541,474.594541
0.132000,-0.020000,469.989647,469.989647
0.133000,-0.020000,465.011048,465.011048
0.134000,-0.020000,459.607751,459.607751
0.135000,-0.020000,453.727598,453.727598
0.136000,-0.020000,447.318988,447.318988
0.137000,-0.020000,440.332924,440.332924
0.138000,-0.020000,432.725324,432.725324
0.139000,-0.020000,424.459489,424.459489
0.140000,-0.020000,415.508607,415.508607
0.141000,-0.020000,405.858159,405.858159
0.142000,-0.020000,395.508046,395.508046
0.143000,-0.020000,384.474297,384.474297
0.144000,-0.020000,372.790187,372.790187
0.145000,-0.020000,360.506652,360.506652
0.146000,-0.020000,347.691912,347.691912
0.147000,-0.020000,334.430255,334.430255
0.148000,-0.020000,320.820009,320.820009
0.149000,-0.020000,306.970767,306.970767
0.150000,-0.020000,293.000000,293.000000
0.000000,-0.019000,293.000000,293.000000
0.001000,-0.019000,302.412520,301.078537
0.002000,-0.019000,311.824648,309.152664
0.003000,-0.019000,321.235946,317.217969
0.004000,-0.019000,330.645868,325.270037
0.005000,-0.019000,340.053711,333.304451
0.006000,-0.019000,349.458568,341.316791
0.007000,-0.019000,358.859229,349.302633
0.008000,-0.019000,368.254134,357.257548
0.009000,-0.019000,377.641294,365.177107
0.010000,-0.019000,387.018148,373.056883
0.011000,-0.019000,396.381519,380.892448
0.012000,-0.019000,405.727455,388.679383
0.013000,-0.019000,415.051125,396.413280
0.014000,-0.019000,424.346702,404.089748
0.015000,-0.019000,433.607197,411.704418
0.016000,-0.019000,442.824360,419.252954
0.017000,-0.019000,451.988586,426.731058
0.018000,-0.019000,461.088860,434.134478
0.019000,-0.019000,470.112761,441.459025
0.020000,-0.019000,479.046420,448.700576
0.021000,-0.019000,487.874757,455.855091
0.022000,-0.019000,496.581689,462.918621
0.023000,-0.019000,505.150287,469.887324
0.024000,-0.019000,513.563332,476.757476
0.025000,-0.019000,521.803522,483.525487
0.026000,-0.019000,529.854070,490.187907
0.027000,-0.019000,537.698972,496.741447
0.028000,-0.019000,545.323522,503.182989
0.029000,-0.019000,552.714548,509.509596
0.030000,-0.019000,559.860634,515.718524
0.031000,-0.019000,566.752234,521.807236
0.032000,-0.019000,573.381694,527.773408
0.033000,-0.019000,579.743449,533.614938
0.034000,-0.019000,585.833540,539.329956
0.035000,-0.019000,591.649786,544.916824
0.036000,-0.019000,597.191338,550.374141
0.037000,-0.019000,602.458742,555.700748
0.038000,-0.019000,607.453561,560.895722
0.039000,-0.019000,612.178224,565.958373
0.040000,-0.019000,616.635968,570.888242
0.041000,-0.019000,620.830460,575.685086
0.042000,-0.019000,624.765861,580.348868
0.043000,-0.019000,628.446597,584.879741
0.044000,-0.019000,631.877285,589.278029
0.045000,-0.019000,635.062659,593.544201
0.046000,-0.019000,638.007311,597.678846
0.047000,-0.019000,640.716010,601.682637
0.048000,-0.019000,643.193289,605.556297
0.049000,-0.019000,645.443428,609.300552
0.050000,-0.019000,647.470765,612.916086
0.051000,-0.019000,649.279445,616.403485
0.052000,-0.019000,650.873654,619.763174
0.053000,-0.019000,652.257632,622.995347
0.054000,-0.019000,653.435994,626.099893
0.055000,-0.019000,654.414045,629.076305
0.056000,-0.019000,655.197983,631.923585
0.057000,-0.019000,655.795474,634.640138
0.058000,-0.019000,656.216249,637.223649
0.059000,-0.019000,656.472646,639.670949
0.060000,-0.019000,656.580228,641.977869
0.061000,-0.019000,656.558282,644.139069
0.062000,-0.019000,656.430151,646.147853
0.063000,-0.019000,656.223142,647.995962
0.064000,-0.019000,655.968054,649.673341
0.065000,-0.019000,655.698255,651.167877
0.066000,-0.019000,655.448253,652.465105
0.067000,-0.019000,655.252259,653.547883
0.068000,-0.019000,655.142612,654.396021
0.069000,-0.019000,655.148579,654.985865
0.070000,-0.019000,655.289833,655.289833
0.071000,-0.019000,655.275887,655.275887
0.072000,-0.019000,654.906937,654.906937
0.073000,-0.019000,654.140179,654.140179
0.074000,-0.019000,652.926331,652.926331
0.075000,-0.019000,651.208788,651.208788
0.076000,-0.019000,649.328039,649.328039
0.077000,-0.019000,647.312827,647.312827
0.078000,-0.019000,645.189459,645.189459
0.079000,-0.019000,642.981701,642.981701
0.080000,-0.019000,640.710737,640.710737
0.081000,-0.019000,638.395166,638.395166
0.082000,-0.019000,636.051056,636.051056
0.083000,-0.019000,633.692025,633.692025
0.084000,-0.019000,631.329362,631.329362
0.085000,-0.019000,628.972173,628.972173
0.086000,-0.019000,626.627545,626.627545
0.087000,-0.019000,624.300727,624.300727
0.088000,-0.019000,621.995318,621.995318
0.089000,-0.019000,619.713458,619.713458
0.090000,-0.019000,617.456017,617.456017
0.091000,-0.019000,615.222783,615.222783
0.092000,-0.019000,613.012634,613.012634
0.093000,-0.019000,610.823705,610.823705
0.094000,-0.019000,608.653540,608.653540
0.095000,-0.019000,606.499229,606.499229
0.096000,-0.019000,604.357532,604.357532
0.097000,-0.019000,602.224984,602.224984
0.098000,-0.019000,600.097993,600.097993
0.099000,-0.019000,597.972913,597.972913
0.100000,-0.019000,595.846114,595.846114
0.101000,-0.019000,593.714029,593.714029
0.102000,-0.019000,591.573203,591.573203
0.103000,-0.019000,589.420316,589.420316
0.104000,-0.019000,587.252208,587.252208
0.105000,-0.019000,585.065892,585.065892
0.106000,-0.019000,582.858557,582.858557
0.107000,-0.019000,580.627567,580.627567
0.108000,-0.019000,578.370451,578.370451
0.109000,-0.019000,576.084885,576.084885
0.110000,-0.019000,573.768668,573.768668
0.111000,-0.019000,571.419685,571.419685
0.112000,-0.019000,569.035861,569.035861
0.113000,-0.019000,566.615100,566.615100
0.114000,-0.019000,564.155200,564.155200
0.115000,-0.019000,561.653754,561.653754
0.116000,-0.019000,559.108010,559.108010
0.117000,-0.019000,556.514706,556.514706
0.118000,-0.019000,553.869852,553.869852
0.119000,-0.019000,551.168470,551.168470
0.120000,-0.019000,548.404272,548.404272
0.121000,-0.019000,545.569281,545.569281
0.122000,-0.019000,542.653390,542.653390
0.123000,-0.019000,539.643858,539.643858
