293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.119308,293.238487,293.357408,293.475939,293.593941,293.711273,293.827784,293.943316,294.057705,294.170773,294.282338,294.392204,294.500170,294.606022,294.709543,294.810506,294.908680,295.003829,295.095716,295.184104,295.268755,295.349439,295.425928,295.498005,295.565460,295.628099,295.685740,295.738218,295.785386,295.827117,295.863302,295.893859,295.918723,295.937858,295.951246,295.958898,295.960844,295.957141,295.947863,295.933111,295.913001,295.887669,295.857269,295.821968,295.781945,295.737394,295.688512,295.635506,295.578587,295.517968,295.453860,295.386475,295.316021,295.242699,295.166705,295.088228,295.007447,294.924534,294.839652,294.752952,294.664582,294.574678,294.483371,294.390786,294.297045,294.202267,294.106568,294.010068,293.912884,293.815140,293.716959,293.618473,293.519812,293.421114,293.322518,293.244940,293.184467,293.137763,293.102024,293.074924,293.054563,293.039403,293.028217,293.020038,293.014110,293.009853,293.006823,293.004685,293.003190,293.002154,293.001442,293.000958,293.000631,293.000412,293.000267,293.000171,293.000109,293.000069,293.000043,293.000027,293.000016,293.000010,293.000006,293.000004,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.240113,293.479970,293.719311,293.957872,294.195377,294.431542,294.666067,294.898636,295.128917,295.356559,295.581191,295.802426,296.019856,296.233057,296.441588,296.644997,296.842818,297.034579,297.219802,297.398011,297.568729,297.731491,297.885839,298.031335,298.167561,298.294120,298.410648,298.516812,298.612314,298.696896,298.770341,298.832477,298.883177,298.922360,298.949993,298.966092,298.970717,298.963977,298.946021,298.917046,298.877283,298.827004,298.766512,298.696140,298.616247,298.527213,298.429437,298.323329,298.209307,298.087795,297.959217,297.823991,297.682531,297.535239,297.382503,297.224698,297.062181,296.895293,296.724356,296.549674,296.371536,296.190215,296.005972,295.819057,295.629713,295.438178,295.244691,295.049490,294.852817,294.654924,294.456067,294.256514,294.056541,293.856432,293.656478,293.498999,293.376126,293.281139,293.208383,293.153164,293.111635,293.080686,293.057829,293.041100,293.028966,293.020243,293.014029,293.009640,293.006569,293.004439,293.002974,293.001976,293.001302,293.000851,293.000551,293.000354,293.000226,293.000143,293.000089,293.000056,293.000034,293.000021,293.000013,293.000008,293.000005,293.000003,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.363910,293.727437,294.090192,294.451778,294.811784,295.169783,295.525324,295.877933,296.227112,296.572333,296.913038,297.248643,297.578534,297.902072,298.218593,298.527412,298.827827,299.119125,299.400584,299.671482,299.931099,300.178729,300.413680,300.635288,300.842915,301.035964,301.213877,301.376148,301.522323,301.652007,301.764869,301.860642,301.939128,302.000202,302.043806,302.069957,302.078740,302.070311,302.044892,302.002769,301.944286,301.869845,301.779896,301.674935,301.555494,301.422141,301.275467,301.116083,300.944612,300.761685,300.567931,300.363974,300.150427,299.927888,299.696933,299.458118,299.211973,298.959001,298.699679,298.434459,298.163769,297.888013,297.607581,297.322846,297.034173,296.741922,296.446455,296.148138,295.847348,295.544473,295.239920,294.934110,294.627485,294.320499,294.013621,293.771555,293.582388,293.435923,293.323563,293.238155,293.173823,293.125806,293.090290,293.064257,293.045346,293.031732,293.022018,293.015150,293.010336,293.006993,293.004691,293.003121,293.002058,293.001346,293.000873,293.000562,293.000358,293.000227,293.000142,293.000088,293.000054,293.000033,293.000020,293.000012,293.000007,293.000004,293.000003,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.492184,293.983859,294.474509,294.963604,295.450599,295.934921,296.415973,296.893121,297.365699,297.832999,298.294278,298.748750,299.195593,299.633948,300.062923,300.481597,300.889027,301.284250,301.666295,302.034186,302.386955,302.723645,303.043324,303.345088,303.628078,303.891481,304.134541,304.356569,304.556944,304.735129,304.890666,305.023187,305.132415,305.218170,305.280365,305.319008,305.334203,305.326148,305.295126,305.241511,305.165751,305.068373,304.949968,304.811188,304.652735,304.475356,304.279830,304.066965,303.837580,303.592507,303.332575,303.058605,302.771403,302.471754,302.160416,301.838115,301.505547,301.163369,300.812205,300.452647,300.085254,299.710558,299.329069,298.941284,298.547689,298.148768,297.745012,297.336924,296.925027,296.509867,296.092020,295.672091,295.250715,294.828555,294.406297,294.072509,293.811106,293.608283,293.452357,293.333582,293.243931,293.176876,293.127176,293.090672,293.064102,293.044936,293.031235,293.021528,293.014712,293.009970,293.006699,293.004463,293.002948,293.001931,293.001254,293.000808,293.000516,293.000327,293.000205,293.000128,293.000079,293.000048,293.000029,293.000018,293.000011,293.000006,293.000004,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.626409,294.252185,294.876683,295.499247,296.119194,296.735811,297.348349,297.956017,298.557979,299.153347,299.741187,300.320510,300.890282,301.449419,301.996795,302.531247,303.051582,303.556582,304.045015,304.515646,304.967245,305.398595,305.808512,306.195845,306.559498,306.898433,307.211683,307.498363,307.757677,307.988930,308.191528,308.364991,308.508952,308.623164,308.707500,308.761952,308.786631,308.781767,308.747699,308.684875,308.593844,308.475246,308.329807,308.158326,307.961669,307.740752,307.496536,307.230014,306.942197,306.634106,306.306761,305.961170,305.598322,305.219177,304.824663,304.415666,303.993034,303.557566,303.110023,302.651122,302.181544,301.701939,301.212933,300.715137,300.209158,299.695605,299.175107,298.648314,298.115911,297.578626,297.037233,296.492555,295.945467,295.396888,294.847777,294.412557,294.070813,293.804950,293.600023,293.443512,293.325069,293.236252,293.170255,293.121658,293.086198,293.060557,293.042182,293.029134,293.019951,293.013546,293.009119,293.006087,293.004028,293.002643,293.001720,293.001109,293.000709,293.000450,293.000283,293.000176,293.000109,293.000067,293.000041,293.000024,293.000015,293.000009,293.000005,293.000003,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.768040,294.535323,295.301083,296.064532,296.824856,297.581200,298.332666,299.078304,299.817105,300.548002,301.269866,301.981502,302.681656,303.369016,304.042215,304.699839,305.340437,305.962526,306.564604,307.145162,307.702698,308.235724,308.742788,309.222480,309.673451,310.094425,310.484209,310.841709,311.165938,311.456027,311.711236,311.930954,312.114713,312.262187,312.373194,312.447697,312.485805,312.487765,312.453962,312.384909,312.281241,312.143704,311.973148,311.770511,311.536807,311.273116,310.980569,310.660332,310.313597,309.941561,309.545424,309.126366,308.685544,308.224081,307.743055,307.243499,306.726392,306.192662,305.643186,305.078792,304.500266,303.908362,303.303810,302.687328,302.059638,301.421476,300.773610,300.116853,299.452072,298.780203,298.102256,297.419317,296.732555,296.043209,295.352585,294.803484,294.370968,294.033438,293.772464,293.572534,293.420773,293.306627,293.221556,293.158730,293.112753,293.079413,293.055454,293.038393,293.026354,293.017935,293.012101,293.008095,293.005369,293.003530,293.002301,293.001487,293.000953,293.000605,293.000381,293.000238,293.000147,293.000090,293.000055,293.000033,293.000020,293.000012,293.000007,293.000004,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,293.918507,294.836137,295.752002,296.665190,297.574753,298.479698,299.378977,300.271480,301.156028,302.031370,302.896177,303.749047,304.588500,305.412988,306.220895,307.010549,307.780229,308.528175,309.252604,309.951722,310.623736,311.266874,311.879402,312.459632,313.005949,313.516819,313.990807,314.426593,314.822980,315.178912,315.493481,315.765933,315.995680,316.182300,316.325543,316.425329,316.481746,316.495049,316.465652,316.394121,316.281165,316.127622,315.934453,315.702720,315.433578,315.128255,314.788036,314.414250,314.008251,313.571402,313.105059,312.610562,312.089215,311.542282,310.970974,310.376444,309.759784,309.122023,308.464133,307.787029,307.091581,306.378625,305.648977,304.903449,304.142868,303.368094,302.580039,301.779687,300.968112,300.146487,299.316102,298.478364,297.634800,296.787050,295.936856,295.258472,294.722225,294.302268,293.976423,293.725930,293.535132,293.391137,293.283459,293.203674,293.145096,293.102481,293.071762,293.049819,293.034288,293.023395,293.015825,293.010612,293.007055,293.004649,293.003037,293.001967,293.001263,293.000804,293.000507,293.000317,293.000197,293.000121,293.000074,293.000045,293.000027,293.000016,293.000009,293.000005,293.000003,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,294.079210,295.157427,296.233645,297.306828,298.375900,299.439730,300.497123,301.546808,302.587435,303.617566,304.635672,305.640135,306.629246,307.601213,308.554162,309.486153,310.395183,311.279204,312.136137,312.963884,313.760353,314.523467,315.251190,315.941541,316.592618,317.202611,317.769824,318.292688,318.769781,319.199837,319.581761,319.914637,320.197739,320.430531,320.612676,320.744033,320.824654,320.854784,320.834851,320.765457,320.647369,320.481505,320.268919,320.010784,319.708377,319.363058,318.976253,318.549433,318.084097,317.581752,317.043893,316.471992,315.867479,315.231734,314.566069,313.871733,313.149897,312.401664,311.628064,310.830071,310.008607,309.164563,308.298813,307.412243,306.505767,305.580360,304.637077,303.677084,302.701680,301.712314,300.710601,299.698334,298.677480,297.650175,296.618709,295.792441,295.136736,294.621228,294.219701,293.909848,293.672944,293.493486,293.358793,293.258629,293.184827,293.130947,293.091974,293.064041,293.044205,293.030248,293.020517,293.013796,293.009195,293.006075,293.003979,293.002583,293.001662,293.001060,293.000670,293.000420,293.000261,293.000161,293.000098,293.000059,293.000036,293.000021,293.000012,293.000007,293.000004,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
293.000000,294.251510,295.501916,296.750097,297.994899,299.235120,300.469495,301.696681,302.915250,304.123678,305.320340,306.503503,307.671329,308.821873,309.953090,311.062842,312.148906,313.208987,314.240735,315.241757,316.209642,317.141972,318.036350,318.890421,319.701888,320.468541,321.188273,321.859104,322.479197,323.046878,323.560653,324.019218,324.421474,324.766532,325.053726,325.282609,325.452959,325.564775,325.618271,325.613870,325.552194,325.434049,325.260415,325.032420,324.751331,324.418529,324.035486,323.603747,323.124906,322.600582,322.032401,321.421973,320.770873,320.080627,319.352694,318.588459,317.789223,316.956202,316.090528,315.193254,314.265365,313.307797,312.321453,311.307232,310.266058,309.198909,308.106854,306.991085,305.852955,304.694005,303.515994,302.320918,301.111026,299.888819,298.657044,297.418675,296.422429,295.628481,295.001665,294.511407,294.131522,293.839893,293.618089,293.450955,293.326181,293.233892,293.166262,293.117160,293.081840,293.056669,293.038896,293.026463,293.017846,293.011929,293.007904,293.005191,293.003379,293.002180,293.001394,293.000883,293.000555,293.000346,293.000213,293.000130,293.000079,293.000048,293.000028,293.000017,293.000010,293.000006,293.000003,293.000002,293.000001,293.000001,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000,293.000000
